enderecos,lon,lat,endereco
"VIRGILIO GONÇALVES, 181 - CENTRO, Espírito Santo do Turvo - SP, 18935007",-49.4287771,-22.6919357,"VIRGILIO GONÇALVES, 181 - CENTRO, Espírito Santo do Turvo - SP, 18935007"
"São Paulo, 416 - Centro, Estrela d'Oeste - SP, 15650000",-50.3961356,-20.2886409,"São Paulo, 416 - Centro, Estrela d'Oeste - SP, 15650000"
"VEREADOR JOSÉ VIEIRA DOS SANTOS, 20 - VILA SÃO JOSÉ, Estrela do Norte - SP, 19230000",-51.6613002,-22.4920832,"VEREADOR JOSÉ VIEIRA DOS SANTOS, 20 - VILA SÃO JOSÉ, Estrela do Norte - SP, 19230000"
"Antonio Werneck da Cunha, 1869 - Centro, Euclides da Cunha Paulista - SP, 19275000",-52.59520089999999,-22.5586803,"Antonio Werneck da Cunha, 1869 - Centro, Euclides da Cunha Paulista - SP, 19275000"
"JOAO ROCHA DE ANDRADE, 589 - VILA NOSSA SENHORA DE FATIMA, Fartura - SP, 18870000",-49.50424779999999,-23.3813093,"JOAO ROCHA DE ANDRADE, 589 - VILA NOSSA SENHORA DE FATIMA, Fartura - SP, 18870000"
"RUA SAMUEL DE OLIVEIRA, 141 - CENTRO, Fartura - SP, 18870000",-49.5106851,-23.3871584,"RUA SAMUEL DE OLIVEIRA, 141 - CENTRO, Fartura - SP, 18870000"
"CAMPOS SALES, 330 - JARDIM DO TREVO, Fernandópolis - SP, 15600000",-50.25281640000001,-20.2696175,"CAMPOS SALES, 330 - JARDIM DO TREVO, Fernandópolis - SP, 15600000"
"ANTONIO MASCHIO, 69 - CONJUNTO HABITACIONAL ANTONIO MARIN, Fernandópolis - SP, 15600000",-50.2265508,-20.280186,"ANTONIO MASCHIO, 69 - CONJUNTO HABITACIONAL ANTONIO MARIN, Fernandópolis - SP, 15600000"
"OITO, 20 - ALBINO MININELE, Fernandópolis - SP, 15600000",-50.2409165,-20.3055648,"OITO, 20 - ALBINO MININELE, Fernandópolis - SP, 15600000"
"PERNAMBUCO, 610 - VILA REGINA, Fernandópolis - SP, 15600000",-50.262662,-20.280359,"PERNAMBUCO, 610 - VILA REGINA, Fernandópolis - SP, 15600000"
"FRANCISCO SALES, 58 - CENTRO, Fernando Prestes - SP, 15940000",-48.6990679,-21.3031806,"FRANCISCO SALES, 58 - CENTRO, Fernando Prestes - SP, 15940000"
"Rua Coronel Eduardo de Souza Porto, 351 - centro, Fernão - SP, 17455000",-49.5199596,-22.3586214,"Rua Coronel Eduardo de Souza Porto, 351 - centro, Fernão - SP, 17455000"
"Brasil, 1229 - Centro, Ferraz de Vasconcelos - SP, 8501000",-46.3550464,-23.5353081,"Brasil, 1229 - Centro, Ferraz de Vasconcelos - SP, 8501000"
"Geny Gomes, 153 - Vila Joana D'arc, Ferraz de Vasconcelos - SP, 8538000",-46.3870486,-23.5340966,"Geny Gomes, 153 - Vila Joana D'arc, Ferraz de Vasconcelos - SP, 8538000"
"FRANCISCO SPERANDIO, 700 - CIDADE KEMEL, Ferraz de Vasconcelos - SP, 8542160",-46.367195100000004,-23.5156391,"FRANCISCO SPERANDIO, 700 - CIDADE KEMEL, Ferraz de Vasconcelos - SP, 8542160"
"AMERICO TRUFELLI, 60 - PARQUE SÃO FRANCISCO, Ferraz de Vasconcelos - SP, 8527052",-46.3810592,-23.5544829,"AMERICO TRUFELLI, 60 - PARQUE SÃO FRANCISCO, Ferraz de Vasconcelos - SP, 8527052"
"DOUTOR JOAO VELOSO, 313 - CENTRO, Flora Rica - SP, 17870000",-51.382975,-21.6773187,"DOUTOR JOAO VELOSO, 313 - CENTRO, Flora Rica - SP, 17870000"
"Vereador Vitaliano de Grande, 339 - Centro, Floreal - SP, 15320000",-50.1458677,-20.6775214,"Vereador Vitaliano de Grande, 339 - Centro, Floreal - SP, 15320000"
"PRESIDENTE VARGAS, 118 - CENTRO, Flórida Paulista - SP, 17830000",-51.171469,-21.6153454,"PRESIDENTE VARGAS, 118 - CENTRO, Flórida Paulista - SP, 17830000"
"LYCERIO BARREIROS, 2 - JARDIM VITORIA, Florínia - SP, 19870000",-46.6291845,-23.5431786,"LYCERIO BARREIROS, 2 - JARDIM VITORIA, Florínia - SP, 19870000"
"PORTO VELHO, 1871 - JARDIM BRASILÂNDIA, Franca - SP, 14402306",-47.365624,-20.531084,"PORTO VELHO, 1871 - JARDIM BRASILÂNDIA, Franca - SP, 14402306"
"Bruno Cilurzo, 1550 - Jardim Dermínio, Franca - SP, 14406523",-47.43579159999999,-20.5280126,"Bruno Cilurzo, 1550 - Jardim Dermínio, Franca - SP, 14406523"
"Ilton Barbosa Silva, 745 - Parque Vicente Leporace I, Franca - SP, 14407327",-47.414815,-20.498918,"Ilton Barbosa Silva, 745 - Parque Vicente Leporace I, Franca - SP, 14407327"
"Doutor Alcindo Ribeiro Conrado, 1813 - CENTRO, Franca - SP, 14400350",-47.3995002,-20.5416737,"Doutor Alcindo Ribeiro Conrado, 1813 - CENTRO, Franca - SP, 14400350"
"Zeferino José dos Prazeres, 750 - Aeroporto I, Franca - SP, 14404044",-47.3792792,-20.5807069,"Zeferino José dos Prazeres, 750 - Aeroporto I, Franca - SP, 14404044"
"OURO PRETO, 2003 - JARDIM ALEGRIA, Francisco Morato - SP, 7987280",-46.7120112,-23.2873679,"OURO PRETO, 2003 - JARDIM ALEGRIA, Francisco Morato - SP, 7987280"
"RUA GREGÓRIO GOMES DA SILVA, 158 - centro, Francisco Morato - SP, 7909140",-46.7453963,-23.2864723,"RUA GREGÓRIO GOMES DA SILVA, 158 - centro, Francisco Morato - SP, 7909140"
"RECIFE, 1038 - PARQUE 120, Francisco Morato - SP, 7941020",-46.74483250000001,-23.2637508,"RECIFE, 1038 - PARQUE 120, Francisco Morato - SP, 7941020"
"RAUL POMPÉIA, 47 - JARDIM SANTO ANTONIO, Francisco Morato - SP, 7916040",-46.7550879,-23.27887,"RAUL POMPÉIA, 47 - JARDIM SANTO ANTONIO, Francisco Morato - SP, 7916040"
"Rua de acesso ao CEU das Artes, Av. Paulo Brossard, S/nº, 130 - JARDIM VASSOURAS, Francisco Morato - SP, 7900000",-46.72673109999999,-23.2808716,"Rua de acesso ao CEU das Artes, Av. Paulo Brossard, S/nº, 130 - JARDIM VASSOURAS, Francisco Morato - SP, 7900000"
"Manoel de Jesus, 95 - Vila Palmares, Franco da Rocha - SP, 7863000",-46.7029686,-23.3170446,"Manoel de Jesus, 95 - Vila Palmares, Franco da Rocha - SP, 7863000"
"Oroxó, 165 - Lago Azul, Franco da Rocha - SP, 7866130",-46.7093984,-23.3022674,"Oroxó, 165 - Lago Azul, Franco da Rocha - SP, 7866130"
"Pacaembu, 11 - Jardim Luciana, Franco da Rocha - SP, 7810000",-46.7521293,-23.3258583,"Pacaembu, 11 - Jardim Luciana, Franco da Rocha - SP, 7810000"
"PAOLI, 15 - VILA BAZÚ, Franco da Rocha - SP, 7849050",-46.72800669999999,-23.3188296,"PAOLI, 15 - VILA BAZÚ, Franco da Rocha - SP, 7849050"
"Dos Fundadores, 495 - centro, Gabriel Monteiro - SP, 16220000",-50.554182,-21.5288244,"Dos Fundadores, 495 - centro, Gabriel Monteiro - SP, 16220000"
"João Ferreira, 900 - Centro, Gália - SP, 17450000",-49.5550608,-22.2910628,"João Ferreira, 900 - Centro, Gália - SP, 17450000"
"Agostinho Machado, 135 - Jardim Centenário, Garça - SP, 17400000",-49.64419940000001,-22.2277694,"Agostinho Machado, 135 - Jardim Centenário, Garça - SP, 17400000"
"Alzira Nazareth, 599 - Mariana, Garça - SP, 17400000",-49.652079,-22.199792,"Alzira Nazareth, 599 - Mariana, Garça - SP, 17400000"
"Manoel André da Costa, 630 - Centro, Gastão Vidigal - SP, 15330000",-50.18472089999999,-20.7987989,"Manoel André da Costa, 630 - Centro, Gastão Vidigal - SP, 15330000"
"Paraná, 400 - Jardim Brasil, Gavião Peixoto - SP, 14813000",-48.4897166,-21.8387347,"Paraná, 400 - Jardim Brasil, Gavião Peixoto - SP, 14813000"
"Euflauzino Teodoro de Castilho, 672 - centro, General Salgado - SP, 15300000",-50.3584119,-20.6486404,"Euflauzino Teodoro de Castilho, 672 - centro, General Salgado - SP, 15300000"
"BARÃO DO RIO BRANCO, 667 - CENTRO, Getulina - SP, 16450000",-49.9319593,-21.8003693,"BARÃO DO RIO BRANCO, 667 - CENTRO, Getulina - SP, 16450000"
"JOAO ANTONIO DE CASTILHO, 0 - CENTRO, Glicério - SP, 16270000",-50.2098197,-21.383559,"JOAO ANTONIO DE CASTILHO, 0 - CENTRO, Glicério - SP, 16270000"
"RUA: JOSÉ BONIFÁCIO, 57 - Centro, Guaiçara - SP, 16430000",-49.8035175,-21.6198768,"RUA: JOSÉ BONIFÁCIO, 57 - Centro, Guaiçara - SP, 16430000"
"KITIZO SAITO, 438 - NOSSA SENHORA APARECIDA, Guaimbê - SP, 16480000",-45.23166519999999,-22.8469023,"KITIZO SAITO, 438 - NOSSA SENHORA APARECIDA, Guaimbê - SP, 16480000"
"21, 1264 - GERALDA GERTRUDE - CECAP, Guaíra - SP, 14790000",-48.312419,-20.3200638,"21, 1264 - GERALDA GERTRUDE - CECAP, Guaíra - SP, 14790000"
"21 B, 911 - NOVA GUAÍRA, Guaíra - SP, 14790000",-48.3278614,-20.3109349,"21 B, 911 - NOVA GUAÍRA, Guaíra - SP, 14790000"
"6, 1085 - CENTRO, Guaíra - SP, 14790000",-48.312419,-20.3200638,"6, 1085 - CENTRO, Guaíra - SP, 14790000"
"RUI BARBOSA, 696 - CENTRO, Guapiaçu - SP, 15110000",-49.2238646,-20.796861,"RUI BARBOSA, 696 - CENTRO, Guapiaçu - SP, 15110000"
"Rua Gregorio Luiz de Almeida, 210 - Centro, Guapiara - SP, 18310000",-48.5383731,-24.1863633,"Rua Gregorio Luiz de Almeida, 210 - Centro, Guapiara - SP, 18310000"
"Rua Carlos de Campos, 317 - Centro, Guará - SP, 14580000",-47.82641659999999,-20.4287686,"Rua Carlos de Campos, 317 - Centro, Guará - SP, 14580000"
"LAURO FOLCHI, 801 - VILA OPERARIA, Guaraçaí - SP, 16980000",-51.2121308,-21.0355325,"LAURO FOLCHI, 801 - VILA OPERARIA, Guaraçaí - SP, 16980000"
"LHEN NICOLAU, 1383 - CENTRO, Guaraci - SP, 15420000",-48.9490037,-20.5034035,"LHEN NICOLAU, 1383 - CENTRO, Guaraci - SP, 15420000"
"DOS ALIADOS, 1315 - CENTRO, Guarani d'Oeste - SP, 15680000",-50.3402134,-20.0784022,"DOS ALIADOS, 1315 - CENTRO, Guarani d'Oeste - SP, 15680000"
"SANTA TEREZINHA, 297 - CENTRO, Guarantã - SP, 16570000",-49.58799399999999,-21.8964542,"SANTA TEREZINHA, 297 - CENTRO, Guarantã - SP, 16570000"
"Seis de Junho, 74 - Centro, Guararapes - SP, 16700000",-50.646856,-21.255141,"Seis de Junho, 74 - Centro, Guararapes - SP, 16700000"
"Dr. Armindo,, 300 - Nogueira, Guararema - SP, 8900000",-46.0317769,-23.4165635,"Dr. Armindo,, 300 - Nogueira, Guararema - SP, 8900000"
"INTEGRAÇÃO, 1530 - VILA PAULISTA, Guaratinguetá - SP, 12522030",-45.1739611,-22.7984186,"INTEGRAÇÃO, 1530 - VILA PAULISTA, Guaratinguetá - SP, 12522030"
"CORONEL PIRES BARBOSA, 71 - CENTRO, Guaratinguetá - SP, 12501280",-45.19689349999999,-22.8189648,"CORONEL PIRES BARBOSA, 71 - CENTRO, Guaratinguetá - SP, 12501280"
"Estrada Vicinal Tancredo Neves, 0 - Parque São Francisco, Guaratinguetá - SP, 12508010",-45.2840576,-22.7833195,"Estrada Vicinal Tancredo Neves, 0 - Parque São Francisco, Guaratinguetá - SP, 12508010"
"Profº João Rodrigues Alckmin, 1589 - PARQUE DO SOL, Guaratinguetá - SP, 12517475",-45.1819615,-22.7867712,"Profº João Rodrigues Alckmin, 1589 - PARQUE DO SOL, Guaratinguetá - SP, 12517475"
"VIRGILIO TRINDADE DE AVILA, 560 - CENTRO, Guareí - SP, 18250000",-48.182644,-23.367698,"VIRGILIO TRINDADE DE AVILA, 560 - CENTRO, Guareí - SP, 18250000"
"ANTONIO FARIA, 161 - COHAB II, Guariba - SP, 14840000",-48.240306,-21.3698954,"ANTONIO FARIA, 161 - COHAB II, Guariba - SP, 14840000"
"AZUIL LOUREIRO, 1020 - SANTA ROSA, Guarujá - SP, 11430111",-46.2815121,-23.9927627,"AZUIL LOUREIRO, 1020 - SANTA ROSA, Guarujá - SP, 11430111"
"Rua Dr Fernando Nascimento, 640 - Cidade Atlantica, Guarujá - SP, 11441200",-46.2265769,-23.978282,"Rua Dr Fernando Nascimento, 640 - Cidade Atlantica, Guarujá - SP, 11441200"
"MANOEL VICENTE DE BRITO S/N, 0 - MORRINHOS III, Guarujá - SP, 11495007",-46.2483133,-23.9629291,"MANOEL VICENTE DE BRITO S/N, 0 - MORRINHOS III, Guarujá - SP, 11495007"
"OSVALDO ARANHA, 800 - JARDIM MARAVILHA, Guarujá - SP, 11470100",-46.2805113,-23.9569891,"OSVALDO ARANHA, 800 - JARDIM MARAVILHA, Guarujá - SP, 11470100"
"MARIA LUIZA PERICO, 177 - JARDIM ACACIO, Guarulhos - SP, 7144010",-46.5084811,-23.4159161,"MARIA LUIZA PERICO, 177 - JARDIM ACACIO, Guarulhos - SP, 7144010"
"MARCIAL LOURENCO SERODIO, 644 - CIDADE SERODIO, Guarulhos - SP, 7151370",-46.457003,-23.4165299,"MARCIAL LOURENCO SERODIO, 644 - CIDADE SERODIO, Guarulhos - SP, 7151370"
"CAPÃO BONITO, 53 - JARDIM MARIA DE LOURDES, Guarulhos - SP, 7263010",-46.4038166,-23.4645077,"CAPÃO BONITO, 53 - JARDIM MARIA DE LOURDES, Guarulhos - SP, 7263010"
"BRIGADEIRO FARIA LIMA, 375 - COCAIA, Guarulhos - SP, 7130000",-46.5205505,-23.4519931,"BRIGADEIRO FARIA LIMA, 375 - COCAIA, Guarulhos - SP, 7130000"
"LUIZ GONZAGA DO NASCIMENTO, 0 - PONTE ALTA, Guarulhos - SP, 7179701",-46.4196807,-23.393793,"LUIZ GONZAGA DO NASCIMENTO, 0 - PONTE ALTA, Guarulhos - SP, 7179701"
"ADALBERTO BELLINI, 214 - JARDIM BANANAL, Guarulhos - SP, 7152440",-46.470000400000004,-23.4031607,"ADALBERTO BELLINI, 214 - JARDIM BANANAL, Guarulhos - SP, 7152440"
"TUTOIA, 534 - GOPOUVA, Guarulhos - SP, 7092000",-46.545539,-23.4626516,"TUTOIA, 534 - GOPOUVA, Guarulhos - SP, 7092000"
"RIO REAL, 218 - JARDIM PRESIDENTE DUTRA, Guarulhos - SP, 7170000",-46.4378429,-23.433265,"RIO REAL, 218 - JARDIM PRESIDENTE DUTRA, Guarulhos - SP, 7170000"
"SANTO ANTONIO DO INGA, 723 - JARDIM CUMBICA, Guarulhos - SP, 7240010",-46.4389636,-23.4444138,"SANTO ANTONIO DO INGA, 723 - JARDIM CUMBICA, Guarulhos - SP, 7240010"
"CENTENARIO, 367 - JARDIM CENTENARIO, Guarulhos - SP, 7270000",-46.42538380000001,-23.4574635,"CENTENARIO, 367 - JARDIM CENTENARIO, Guarulhos - SP, 7270000"
"ITÁLIA, 13 - PARQUE DAS NAÇOES, Guarulhos - SP, 7243313",-46.40939849999999,-23.4370966,"ITÁLIA, 13 - PARQUE DAS NAÇOES, Guarulhos - SP, 7243313"
"SAMUEL LIBORIO DE AVILA, 24 - JARDIM VALERIA, Guarulhos - SP, 7135250",-46.5272276,-23.4236428,"SAMUEL LIBORIO DE AVILA, 24 - JARDIM VALERIA, Guarulhos - SP, 7135250"
"Hermínio Félix Bonfim, 190 - Centro, Guatapará - SP, 14115000",-48.03961229999999,-21.4962768,"Hermínio Félix Bonfim, 190 - Centro, Guatapará - SP, 14115000"
"Manoel Candido da Silva, 604 - Centro, Guzolândia - SP, 15355000",-50.6597496,-20.649153600000002,"Manoel Candido da Silva, 604 - Centro, Guzolândia - SP, 15355000"
"PEDRO DE TOLEDO, 223 - Centro, Herculândia - SP, 17650000",-50.3917996,-21.9998669,"PEDRO DE TOLEDO, 223 - Centro, Herculândia - SP, 17650000"
"Liziantus, 200 - CENTRO, Holambra - SP, 13825000",-47.0491411,-22.6409997,"Liziantus, 200 - CENTRO, Holambra - SP, 13825000"
"AMOREIRA, 50 - JARDIM PRIMAVERA, Hortolândia - SP, 13183815",-47.2039885,-22.8752263,"AMOREIRA, 50 - JARDIM PRIMAVERA, Hortolândia - SP, 13183815"
"TARSILA DO AMARAL, 540 - JD. AMANDA, Hortolândia - SP, 13188160",-47.2411213,-22.9031072,"TARSILA DO AMARAL, 540 - JD. AMANDA, Hortolândia - SP, 13188160"
"ZACARIAS COSTA CAMARGO, 50 - LOTEAMENTO REMANSO CAMPINEIRO, Hortolândia - SP, 13184280",-47.2169298,-22.8627375,"ZACARIAS COSTA CAMARGO, 50 - LOTEAMENTO REMANSO CAMPINEIRO, Hortolândia - SP, 13184280"
"FRANCISCO BERETA, 330 - JD. NOVO ANGULO, Hortolândia - SP, 13185161",-47.1756023,-22.882672,"FRANCISCO BERETA, 330 - JD. NOVO ANGULO, Hortolândia - SP, 13185161"
"DAS PRIMAVERAS, 540 - CENTRO, Iacanga - SP, 17180000",-49.0248357,-21.8945604,"DAS PRIMAVERAS, 540 - CENTRO, Iacanga - SP, 17180000"
"BRASIL, 849 - CENTRO, Iacri - SP, 17680000",-50.6892483,-21.8580703,"BRASIL, 849 - CENTRO, Iacri - SP, 17680000"
"Monção, 593 - Centro, Iaras - SP, 18775000",-49.1628487,-22.872608,"Monção, 593 - Centro, Iaras - SP, 18775000"
"João Fabiano, 10 - Jardim Encanto do Planalto, Ibaté - SP, 14815000",-48.0002989,-21.9424002,"João Fabiano, 10 - Jardim Encanto do Planalto, Ibaté - SP, 14815000"
"SALVADOR BRUNO, 204 - SÃO BENEDITO, Ibirá - SP, 15860000",-49.2442584,-21.087665,"SALVADOR BRUNO, 204 - SÃO BENEDITO, Ibirá - SP, 15860000"
"Dr. Osório Alves da Silva, 331 - Leonel de Oliveira, Ibirarema - SP, 19940000",-50.0701958,-22.8103846,"Dr. Osório Alves da Silva, 331 - Leonel de Oliveira, Ibirarema - SP, 19940000"
"ENG. IVANIL FRANCESCHINI, 8753 - JARDIM PACOLA, Ibitinga - SP, 14948036",-48.8172121,-21.7556047,"ENG. IVANIL FRANCESCHINI, 8753 - JARDIM PACOLA, Ibitinga - SP, 14948036"
"Presidente Tancredo Neves, 1007 - Piaí, Ibiúna - SP, 18150000",-47.2110729,-23.6685342,"Presidente Tancredo Neves, 1007 - Piaí, Ibiúna - SP, 18150000"
"Capitão Manoel de Oliveira Carvalho, 51 - Centro, Ibiúna - SP, 18150000",-47.2168954,-23.6568583,"Capitão Manoel de Oliveira Carvalho, 51 - Centro, Ibiúna - SP, 18150000"
"IRINEU BARROS, 0 - VILA JERONIMO MACHADO, Icém - SP, 15460000",-49.2022434,-20.3354564,"IRINEU BARROS, 0 - VILA JERONIMO MACHADO, Icém - SP, 15460000"
"DAS ORQUIDEAS, 122 - ALFREDO ZAKIR, Iepê - SP, 19640000",-51.0679329,-22.6612953,"DAS ORQUIDEAS, 122 - ALFREDO ZAKIR, Iepê - SP, 19640000"
"ANTONIO LOSSURDO, 150 - VILA MANOEL RAYES, Igaraçu do Tietê - SP, 17350000",-48.550809,-22.5103862,"ANTONIO LOSSURDO, 150 - VILA MANOEL RAYES, Igaraçu do Tietê - SP, 17350000"
"JOAQUINA MARÇAL, 83 - VILA MARILENE, Igarapava - SP, 14540000",-47.7562103,-20.0429017,"JOAQUINA MARÇAL, 83 - VILA MARILENE, Igarapava - SP, 14540000"
"AC FRANCISCO LOURENÇO, 70 - Centro, Igaratá - SP, 12350000",-46.1560548,-23.204763,"AC FRANCISCO LOURENÇO, 70 - Centro, Igaratá - SP, 12350000"
"FRANCISCO MARQUES DE AGUIAR, 205 - ROCIO, Iguape - SP, 11920000",-47.5689045,-24.7109357,"FRANCISCO MARQUES DE AGUIAR, 205 - ROCIO, Iguape - SP, 11920000"
"Gerson Peres de Araújo, 275 - Barra Velha, Ilhabela - SP, 11630000",-45.3678834,-23.8220168,"Gerson Peres de Araújo, 275 - Barra Velha, Ilhabela - SP, 11630000"
"RUA MARIA JOSÉ VENTURA, 815 - SARNAMBI, Ilha Comprida - SP, 11925000",-47.54747769999999,-24.7360725,"RUA MARIA JOSÉ VENTURA, 815 - SARNAMBI, Ilha Comprida - SP, 11925000"
"Continental, 175 - Bela Vista, Ilha Solteira - SP, 15385000",-51.34894999999999,-20.4317489,"Continental, 175 - Bela Vista, Ilha Solteira - SP, 15385000"
"AUGUSTO BREGA, 452 - JD OLIVEIRA CAMARGO, Indaiatuba - SP, 13340710",-47.2021983,-23.1097324,"AUGUSTO BREGA, 452 - JD OLIVEIRA CAMARGO, Indaiatuba - SP, 13340710"
"LIX DA CUNHA, 2900 - TOMBADOURO, Indaiatuba - SP, 13340200",-47.1667417,-23.0878555,"LIX DA CUNHA, 2900 - TOMBADOURO, Indaiatuba - SP, 13340200"
"JOSE PIOLI, 96 - JARDIM MORADA DO SOL, Indaiatuba - SP, 13348100",-47.2431418,-23.1307945,"JOSE PIOLI, 96 - JARDIM MORADA DO SOL, Indaiatuba - SP, 13348100"
"Lourenço Martim do Amaral, 241 - Jd. Brasil, Indaiatuba - SP, 13340116",-47.1379905,-23.0621773,"Lourenço Martim do Amaral, 241 - Jd. Brasil, Indaiatuba - SP, 13340116"
"JORDALINO PIETRO BOM, 1300 - JD SAO CONRADO, Indaiatuba - SP, 13348403",-47.24643589999999,-23.11956,"JORDALINO PIETRO BOM, 1300 - JD SAO CONRADO, Indaiatuba - SP, 13348403"
"BENEDITA CARVALHO, 213 - PARQUE CAMPO BONITO, Indaiatuba - SP, 13349052",-47.2766958,-23.0961762,"BENEDITA CARVALHO, 213 - PARQUE CAMPO BONITO, Indaiatuba - SP, 13349052"
"Rua: Tiradentes, 586 - Centro, Indiana - SP, 19560000",-51.2552572,-22.1752382,"Rua: Tiradentes, 586 - Centro, Indiana - SP, 19560000"
"Theodoro José de Souza, 1592 - Centro, Indiaporã - SP, 15690000",-50.2856017,-19.9805173,"Theodoro José de Souza, 1592 - Centro, Indiaporã - SP, 15690000"
"Antonio Facco, 598 - Centro, Inúbia Paulista - SP, 17760000",-50.9619338,-21.769607,"Antonio Facco, 598 - Centro, Inúbia Paulista - SP, 17760000"
"Avenida Emilia Rodrigues de Moraes Leite, 578 - Jardim Cocajá I, Ipaussu - SP, 18950000",-49.63775529999999,-23.0579615,"Avenida Emilia Rodrigues de Moraes Leite, 578 - Jardim Cocajá I, Ipaussu - SP, 18950000"
"Otaviano da Silva Guidio, 290 - Conego Nazareno, Ipaussu - SP, 18950000",-49.6174467,-23.0590308,"Otaviano da Silva Guidio, 290 - Conego Nazareno, Ipaussu - SP, 18950000"
"ANITA, 160 - GEORGE OETTERER, Iperó - SP, 18560000",-47.55756179999999,-23.4489132,"ANITA, 160 - GEORGE OETTERER, Iperó - SP, 18560000"
"Araripe Custódio da Fonseca, 1101 - Altos de Ipeúna, Ipeúna - SP, 13537000",-47.706225,-22.4317783,"Araripe Custódio da Fonseca, 1101 - Altos de Ipeúna, Ipeúna - SP, 13537000"
"SILVA BUENO, 251 - CENTRO, Ipiguá - SP, 15108000",-49.3876757,-20.655341,"SILVA BUENO, 251 - CENTRO, Ipiguá - SP, 15108000"
"Pedro Silva, 145 - Centro, Iporanga - SP, 18330000",-48.5924905,-24.5845871,"Pedro Silva, 145 - Centro, Iporanga - SP, 18330000"
"CARLOS FERNANDES, 1215 - CENTRO, Ipuã - SP, 14610000",-48.01670379999999,-20.4468199,"CARLOS FERNANDES, 1215 - CENTRO, Ipuã - SP, 14610000"
"JOSE OMETTO, 200 - CENTRO, Iracemápolis - SP, 13495000",-47.5184171,-22.5790005,"JOSE OMETTO, 200 - CENTRO, Iracemápolis - SP, 13495000"
"Cel. Pedro Gonzaga da Silva, 396 - Centro, Irapuã - SP, 14990000",-49.4088285,-21.2807362,"Cel. Pedro Gonzaga da Silva, 396 - Centro, Irapuã - SP, 14990000"
"Pedro leite Ribeiro, 600 - Nova Irapuru, Irapuru - SP, 17880000",-51.35275069999999,-21.5682966,"Pedro leite Ribeiro, 600 - Nova Irapuru, Irapuru - SP, 17880000"
"Josias Cardoso, 437 - JD LUCIA, Itaberá - SP, 18440000",-49.13733509999999,-23.8639125,"Josias Cardoso, 437 - JD LUCIA, Itaberá - SP, 18440000"
"MARLOS HENRIQUE OS SANTOS, 81 - rESIDENCIAL LUIZ ANTÔNIO PASCHOAL, Itaí - SP, 18737150",-49.0887539,-23.4197726,"MARLOS HENRIQUE OS SANTOS, 81 - rESIDENCIAL LUIZ ANTÔNIO PASCHOAL, Itaí - SP, 18737150"
"SETE DE SETEMBRO, 868 - CENTRO, Itaí - SP, 18730000",-49.09053549999999,-23.4141258,"SETE DE SETEMBRO, 868 - CENTRO, Itaí - SP, 18730000"
"Lauro Sodré, 181 - CENTRO, Itajobi - SP, 15840000",-49.0589019,-21.3168888,"Lauro Sodré, 181 - CENTRO, Itajobi - SP, 15840000"
"JOÃO BATISTA MÓDOLO, 548 - CENTRO, Itaju - SP, 17260000",-48.8062897,-21.985304,"JOÃO BATISTA MÓDOLO, 548 - CENTRO, Itaju - SP, 17260000"
"CABUÇU, 100 - NOSSA SENHORA DO SION, Itanhaém - SP, 11740000",-46.76024,-24.1636749,"CABUÇU, 100 - NOSSA SENHORA DO SION, Itanhaém - SP, 11740000"
"JOSE BATISTA CAMPOS, 1572 - JARDIM OÁSIS, Itanhaém - SP, 11740000",-46.78698139999999,-24.1743703,"JOSE BATISTA CAMPOS, 1572 - JARDIM OÁSIS, Itanhaém - SP, 11740000"
"Professor Elias Lages de Magalhães, 24 - CENTRO, Itaóca - SP, 18360000",-50.326356,-27.8154629,"Professor Elias Lages de Magalhães, 24 - CENTRO, Itaóca - SP, 18360000"
"DOS ITAPECERICANOS, 392 - PARQUE PARAÍSO, Itapecerica da Serra - SP, 6850140",-46.8525541,-23.7107119,"DOS ITAPECERICANOS, 392 - PARQUE PARAÍSO, Itapecerica da Serra - SP, 6850140"
"Machado de Assis, 16 - JARDIM JACIRA, Itapecerica da Serra - SP, 6864160",-46.7948598,-23.7456194,"Machado de Assis, 16 - JARDIM JACIRA, Itapecerica da Serra - SP, 6864160"
"DOS COQUEIROS, 9 - JARDIM IDEMORI, Itapecerica da Serra - SP, 6857800",-46.7988137,-23.701498,"DOS COQUEIROS, 9 - JARDIM IDEMORI, Itapecerica da Serra - SP, 6857800"
"MANOEL ANTONIO DA SILVA, 187 - POTUVERA, Itapecerica da Serra - SP, 6870340",-46.9044324,-23.7564378,"MANOEL ANTONIO DA SILVA, 187 - POTUVERA, Itapecerica da Serra - SP, 6870340"
"Luis Spolaor, 144 - Jardim Fogaça, Itapetininga - SP, 18202350",-48.0186682,-23.5845706,"Luis Spolaor, 144 - Jardim Fogaça, Itapetininga - SP, 18202350"
"Rua Francisco Senger, 420 - Parque São Bento, Itapetininga - SP, 18207843",-48.06999889999999,-23.6085246,"Rua Francisco Senger, 420 - Parque São Bento, Itapetininga - SP, 18207843"
"Antônio Anunciato, 392 - Vila Aurora, Itapetininga - SP, 18213220",-48.0330846,-23.5758912,"Antônio Anunciato, 392 - Vila Aurora, Itapetininga - SP, 18213220"
"Santíssimo, 41 - Vila Hungria, Itapetininga - SP, 18209120",-48.06816389999999,-23.590203,"Santíssimo, 41 - Vila Hungria, Itapetininga - SP, 18209120"
