code_suas,municipio,cod_ibge,uf,nome_centro,tipo_centro,endereco,telefone,data_abertura,fonte_centros,fonte_geocode,lon,lat
51073501000,São José do Xingu,5107354,MT,CRAS - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL,CRAS,"20 DE DEZEMBRO, 15 - CENTRO, São José do Xingu - MT, 78663000",6635681031,01/06/2006,MDS,Google,-52.5318604,-10.6738878
26045020564,Chã Grande,2604502,PE,CRAS II,CRAS,"20 de Dezembro, 251 - Centro, Chã Grande - PE, 55636000",8135371788,20/12/2010,MDS,Google,-35.4592032,-8.2458128
43051504243,Cerro Grande,4305157,RS,CRAS,CRAS,"20 de dezembro, 609 - centro, Cerro Grande - RS, 98340000",5537561100,01/09/2007,MDS,Google,-53.1662074,-27.6077776
53001002917,Brasília,5300108,DF,CRAS São Sebastião,CRAS,"201 ÁREA ESPECIAL 05, 0 - SÃO SEBASTIÃO, Brasília - DF, 71692466",6133394028,12/12/2005,MDS,Google,-48.0957291,-15.8184508
53001002784,Brasília,5300108,DF,CRAS SANTA MARIA,CRAS,"209/309 ENTREQUADRAS, 0 - SANTA MARIA, Brasília - DF, 72509300",6133946951,01/07/2005,MDS,Google,-48.0215714,-16.0236878
35174012443,Guaíra,3517406,SP,CRAS 2 - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,CRAS,"21 B, 911 - NOVA GUAÍRA, Guaíra - SP, 14790000",1733322489,12/12/2008,MDS,Google,-48.3278614,-20.3109349
43124735981,Morro Reuter,4312476,RS,CRAS MORRO REUTER,CRAS,"21 DE ABRIL, 60 - CENTRO, Morro Reuter - RS, 93990000",5135692305,28/08/2012,MDS,Google,-51.0824083,-29.5407755
13014003461,Eirunepé,1301407,AM,CRAS Iolanda Lima Saraiva,CRAS,"21 DE SETEMBRO, 81 - CENTRO, Eirunepé - AM, 69880000",9734812079,02/01/2004,MDS,Google,-69.8674865,-6.6618796
52146020688,Niquelândia,5214606,GO,CRAS UNIDADE JARDIM ATLANTICO,CRAS,"21 de ABRIL, ESQ. JOÃO JERONIMO PEREIRA, 0 - JARDIM ATLANTICO II ETAPA, Niquelândia - GO, 76420000",62996304374,30/03/2010,MDS,Google,-48.42619209999999,-14.4578984
42191004795,Vargeão,4219101,SC,CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL - AÇÃO E CIDADANIA,CRAS,"21 de Abril, 166 - CENTRO, Vargeão - SC, 89690000",4930505509,07/05/2009,MDS,Google,-52.1609213,-26.8611572
52139004947,Mossâmedes,5213905,GO,MARIA LUIZA DE JESUS,CRAS,"21 de Setembro, 322 - VILA DAMIANA, Mossâmedes - GO, 76150000",6433771142,01/08/2008,MDS,Google,-50.21417959999999,-16.1252647
50032015219,Corumbá,5003207,MS,CRAS Itinerante,CRAS,"21 de Setembro, 62 - Cervejaria, Corumbá - MS, 79301001",6732322458,02/01/2009,MDS,Google,-57.6424215,-19.0233467
17038203778,Cachoeirinha,1703826,TO,CRAS,CRAS,"21 de abril, 0 - centro, Cachoeirinha - TO, 77915000",6334371160,01/09/2007,MDS,Google,-51.1021166,-29.9477228
31615015495,São Geraldo,3161502,MG,CRAS centro de referência de assistência social,CRAS,"21 de abril, 19 - centro, São Geraldo - MG, 36530000",3235561215,01/07/2010,MDS,Google,-42.83359100000001,-20.922368
52073506518,Edealina,5207352,GO,cras renascer,CRAS,"21, 0 - centro, Edealina - GO, 75945000",6434801200,01/08/2008,MDS,Google,-49.71156,-17.38018
35174003121,Guaíra,3517406,SP,CRAS 1 - CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,CRAS,"21, 1264 - GERALDA GERTRUDE - CECAP, Guaíra - SP, 14790000",1733315595,01/04/2007,MDS,Google,-48.312419,-20.3200638
33055006396,Saquarema,3305505,RJ,CRAS JACONÉ,CRAS,"22 COM RUA 96, 16 - JACONE, Saquarema - RJ, 28990972",2226522059,01/07/2007,MDS,Google,-42.5947971,-22.9323601
41187006072,Paulo Frontin,4118709,PR,CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL DE PAULO FRONTIN,CRAS,"22 DE JANEIRO, 0 - CENTRO, Paulo Frontin - PR, 84635000",4235431197,01/06/2008,MDS,Google,-50.8337055,-26.0417989
42079020334,Irineópolis,4207908,SC,CRAS Amigos da Família,CRAS,"22 de Julho, 469 - Centro, Irineópolis - SC, 89440000",4736251602,01/01/2010,MDS,Google,-50.8002935,-26.2396338
31592001342,Santa Rita de Caldas,3159209,MG,CRAS Santa Rita de Caldas,CRAS,"22 de Maio, 100 - Centro, Santa Rita de Caldas - MG, 37775000",3537341043,01/05/2006,MDS,Google,-46.33800309999999,-22.0268265
17188933239,Santa Rita do Tocantins,1718899,TO,CRAS,CRAS,"22 de maio, 0 - CENTRO, Santa Rita do Tocantins - TO, 77565000",6333655011,10/06/2011,MDS,Google,-49.284143,-10.9964535
24047002049,Ipanguaçu,2404705,RN,CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,CRAS,"23 DE DEZEMBRO, 805 - CENTRO, Ipanguaçu - RN, 59508000",8433352211,01/03/2007,MDS,Google,-36.859794,-5.5088647
43129030028,Nova Bassano,4312906,RS,CRAS CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL- CASA DAS FAMÍLIAS,CRAS,"23 DE MAIO, 725 - CENTRO, Nova Bassano - RS, 95340000",5432732435,26/05/2010,MDS,Google,-51.70286429999999,-28.7317527
17206502185,Silvanópolis,1720655,TO,CRAS CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL,CRAS,"23 Vinte e três, 0 - CENTRO, Silvanópolis - TO, 77580000",6335421028,01/03/2007,MDS,Google,-48.1727339,-11.1444692
32053001640,Vitória,3205309,ES,CRAS Izaltino Alves - Território São Pedro I,CRAS,"23 de abril, 35 - Ilha das Caieiras, Vitória - ES, 29032290",2733322001,01/01/2005,MDS,Google,-40.3321501,-20.2772888
15048004339,Monte Alegre,1504802,PA,CRAS PLANALTO - CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,CRAS,"24 DE JUNHO, 340 - PLANALTO, Monte Alegre - PA, 68220000",92991359019,01/07/2006,MDS,Google,-54.0734217,-1.9900936
23026002755,Camocim,2302602,CE,CRAS II - PROFESSOR IVAN PEREIRA DE CARVALHO,CRAS,"24 DE MAIO, 2911 - PRAIA, Camocim - CE, 62400000",8836211513,01/12/2005,MDS,Google,-40.847927,-2.8889846
15055315112,Parauapebas,1505536,PA,CRAS - Centro de Referência de Assistência Social Minérios,CRAS,"24 QUADRA: 12 LOTE: ESPECIAL, 0 - DOS MINÉRIOS, Parauapebas - PA, 68515000",9433521227,20/06/2013,MDS,Google,-49.9035843,-6.0687491
42075020156,Indaial,4207502,SC,CRAS CARIJÓS,CRAS,"24 de Maio, 320 - Carijós, Indaial - SC, 89130000",4733829301,01/06/2010,MDS,Google,-49.2361792,-26.8802285
35137011742,Descalvado,3513702,SP,Casa da Família,CRAS,"24 de Outubro, 483 - CENTRO, Descalvado - SP, 13690000",1935836796,26/05/2006,MDS,Google,-47.6196801,-21.9047757
43095530058,Harmonia,4309555,RS,CRAS AUXILIADORA,CRAS,"25 DE JULHO, 355 - CENTRO, Harmonia - RS, 95785000",5136951271,10/01/2011,MDS,Google,-51.4225254,-29.54685199999999
42194038015,Witmarsum,4219408,SC,CRAS ESTRELAR,CRAS,"25 de Julho, 83 - Centro, Witmarsum - SC, 89157000",4733580197,27/08/2014,MDS,Google,NA,NA
35328006520,Nova Aliança,3532801,SP,CRAS - CASA DA FAMILIA,CRAS,"25 de Março, 293 - CENTRO, Nova Aliança - SP, 15210000",1738111299,01/04/2008,MDS,Google,-49.4988327,-21.0150297
29109003124,Firmino Alves,2910909,BA,CRAS FIRMINO ALVES,CRAS,"27 DE JULHO, 164 - CENTRO, Firmino Alves - BA, 45720000",73982533429,01/05/2007,MDS,Google,-39.92722680000001,-14.9827939
35423037937,Redenção da Serra,3542305,SP,CRAS Centro  Redenção da Serra,CRAS,"28 DE AGOSTO, 0 - CENTRO, Redenção da Serra - SP, 12170000",1236761449,26/05/2014,MDS,Google,-45.53372760000001,-23.2817893
43054430041,Chuvisca,4305447,RS,CRAS ESPAÇO APRENDER E VIVER,CRAS,"28 DE DEZEMBRO, 3201 - CENTRO, Chuvisca - RS, 96193000",5136117103,01/11/2010,MDS,Google,-52.0003599,-30.79774
29330512037,Várzea da Roça,2933059,BA,Centro de Referência de Assistência Social,CRAS,"28 de Outubro, 20 - Centro, Várzea da Roça - BA, 44635000",7436692174,01/06/2006,MDS,Google,-40.1402028,-11.6059931
15017204330,Brasil Novo,1501725,PA,CRAS VIDA RENOVADA,CRAS,"28 de abril, 603 - CENTRO, Brasil Novo - PA, 68148000",9335141183,01/08/2007,MDS,Google,-52.5407058,-3.3021284
52045506220,Caldazinha,5204557,GO,Centro de Refrencia da Assistencia Social,CRAS,"29 de Abril, 0 - Centro, Caldazinha - GO, 75245000",6235611128,01/11/2007,MDS,Google,-48.9807651,-16.7424279
25167501029,Tenório,2516755,PB,CRAS - MARIA ALVES DE ANDRADE,CRAS,"29 de abril, 303 - Bairro Bela Vista, Tenório - PB, 58665000",8336441000,01/04/2004,MDS,Google,-36.6201892,-6.9783675
29334003643,Wagner,2933406,BA,Ester Pires de Almeida,CRAS,"29 de janeiro, 2 - Centro, Wagner - BA, 46970000",7533362264,01/01/2006,MDS,Google,-41.1602597,-12.2686701
52129503473,Matrinchã,5212956,GO,CRAS MATRINCHÃ,CRAS,"2A, 0 - ODILON RORIZ II, Matrinchã - GO, 76730000",6233911449,01/03/2005,MDS,Google,-50.8040271,-15.3634287
15079004448,Soure,1507904,PA,CRAS - CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL,CRAS,"2ª RUA ESQUINA TRAVESSA 15 CENTRO  SOURE, 381 - CENTRO, Soure - PA, 68870000",9137411143,01/07/2007,MDS,Google,-48.5192696,-0.728009
29192003195,Lauro de Freitas,2919207,BA,CRAS PORTÃO,CRAS,"2ª TRAVESSA DO RETIRO, 7 - PORTÃO, Lauro de Freitas - BA, 42700000",7133699960,01/04/2006,MDS,Google,-38.3030956,-12.8676975
29292038946,São Francisco do Conde,2929206,BA,CRAS   Coroado,CRAS,"2ª Travessa da Mangueira, 177 - Coroado, São Francisco do Conde - BA, 43900000",7136529315,24/01/2018,MDS,Google,-38.6212394,-12.7244888
17170030935,Pindorama do Tocantins,1717008,TO,CRAS,CRAS,"3, 0 - CENTRO, Pindorama do Tocantins - TO, 77380000",6333751232,01/12/2010,MDS,Google,-47.5780577,-11.1353951
23070004079,Jaguaruana,2307007,CE,CRAS Raimunda Amelia da Silva,CRAS,"3, 0 - COHAB, Jaguaruana - CE, 62823000",8834182406,04/09/2006,MDS,Google,-37.78318,-4.838439999999999
52206031319,Silvânia,5220603,GO,CRAS - CRISTINA MÔNICA DE PAULA,CRAS,"3, 0 - PEDRINHAS, Silvânia - GO, 75180000",6233323411,14/03/2011,MDS,Google,-48.6150846,-16.6674028
52187030981,Rianápolis,5218706,GO,CRAS,CRAS,"3, 115 - BELA VISTA, Rianápolis - GO, 76315000",6233483139,22/06/2010,MDS,Google,-49.50742,-15.44723
31098015132,Cachoeira Dourada,3109808,MG,CRAS - Centro de Referencia de Assistencia Social de Cachoeira Dourada,CRAS,"3, 29 - centro, Cachoeira Dourada - MG, 38370000",3435145041,28/02/2011,MDS,Google,-49.5020391,-18.5168426
28045020295,Nossa Senhora da Glória,2804508,SE,CRAS - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL - CASA DA FAMÍLIA,CRAS,"3, 292 - JARDIM DO SERTÃO, Nossa Senhora da Glória - SE, 49680000",7999323077,12/08/2010,MDS,Google,-37.4212807,-10.2156554
26024001510,Brejão,2602407,PE,CRAS Elzi Danielle da Costa Lopes,CRAS,"3, 38 - COHAB, Brejão - PE, 55325000",8737891224,01/05/2004,MDS,Google,-36.5663644,-9.0295682
52081530953,Gameleira de Goiás,5208152,GO,CRAS de Gameleira de Goiás,CRAS,"3, 414 - centro, Gameleira de Goiás - GO, 75184000",6233223175,01/02/2010,MDS,Google,-48.6454678,-16.4855094
42070006058,Içara,4207007,SC,CRAS JAQUELINE,CRAS,"30 DE DEZEMBRO, 0 - JAQUELINE, Içara - SC, 88820000",4834313571,01/02/2008,MDS,Google,-49.2857298,-28.7139686
35439001821,Rio Claro,3543907,SP,CRAS - Região Brasilia,CRAS,"30, 290 - Jardim Brasilia, Rio Claro - SP, 13502296",1935333752,01/03/2007,MDS,Google,-47.5581839,-22.4228618
15080338414,Tracuateua,1508035,PA,CRAS  VILA FÁTIMA,CRAS,"308 - BRAGANÇA/CAPANEMA, 0 - ZONA RURAL, Tracuateua - PA, 68700000",9134851191,01/10/2015,MDS,Google,-47.1772027,-1.2072373
52046531235,Campinaçu,5204656,GO,CRAS,CRAS,"31 DE MARÇO, 0 - CENTRO, Campinaçu - GO, 76440000",6233773315,25/03/2011,MDS,Google,-48.6388879,-13.817229
26031003232,Cachoeirinha,2603108,PE,CRAS,CRAS,"31 DE MARÇO, 278 - CENTRO, Cachoeirinha - PE, 55380000",8137421156,01/05/2005,MDS,Google,-36.2374768,-8.489219499999999
17148815356,Nova Olinda,1714880,TO,CRAS SEMEANDO ESPERANÇAS,CRAS,"31 de Março, 1421 - CENTRO, Nova Olinda - TO, 77790000",6334521858,20/03/2009,MDS,Google,-48.4167922,-7.6329343
42092034997,Lacerdópolis,4209201,SC,CRAS,CRAS,"31 de Março, 855 - Centro, Lacerdópolis - SC, 89660000",4935520383,13/12/2011,MDS,Google,-51.5565797,-27.2636512
41044500612,Cantagalo,4104451,PR,CENTRO DE REFÊNCIA DA ASSISTÊNCIA SOCIAL DE CANTAGALO,CRAS,"31 de Março, 88 - Centro, Cantagalo - PR, 85160000",4236361909,01/07/2006,MDS,Google,-52.1234439,-25.378
31624006633,São João da Ponte,3162401,MG,CRAS FAMILIAS UNIDAS,CRAS,"31 de dezembro, 244 - centro, São João da Ponte - MG, 39430000",3832341781,01/09/2008,MDS,Google,-44.0073322,-15.9301077
31065003800,Berilo,3106507,MG,CRAS LELIVELDIA,CRAS,"32, 1 - CENTRO, Berilo - MG, 39640000",3337372130,01/01/2010,MDS,Google,-42.5117238,-16.8102876
51077701154,Santa Terezinha,5107776,MT,CRAS casa da Familia,CRAS,"32, 100 - setor serrinha, Santa Terezinha - MT, 78650000",6635581094,01/08/2004,MDS,Google,-39.0084965,-11.662842
33003003593,Barra do Piraí,3300308,RJ,CRAS California,CRAS,"32, 142 - Morada do Vale, Barra do Piraí - RJ, 27163000",2433478451,01/07/2007,MDS,Google,-44.0454988,-22.4808352
26107004689,Paulista,2610707,PE,CRAS IV,CRAS,"32, 671 - MARANGUAPE II, Paulista - PE, 53421201",81987883579,01/11/2005,MDS,Google,-34.8581916,-7.9324748
43184830554,São José do Hortêncio,4318481,RS,CRAS NOVO HORIZONTE,CRAS,"33, 160 - Centro, São José do Hortêncio - RS, 95755000",5135711149,20/06/2010,MDS,Google,-51.249362,-29.5266893
17109012593,Itapiratins,1710904,TO,CRAS ITAPIRATINS,CRAS,"34, 0 - SETOR BELA VISTA, Itapiratins - TO, 77718000",63999488003,02/01/2008,MDS,Google,-48.198316,-7.1604964
52038031139,Britânia,5203807,GO,CRAS - CASA DA FAMILIA,CRAS,"3A, 0 - VILA MUTIRÃO, Britânia - GO, 76280000",6233831434,03/11/2010,MDS,Google,-51.1714785,-15.2507202
13026002718,Manaus,1302603,AM,CRAS SÃO JOSE III,CRAS,"4, 0 - SÃO JOSE III, Manaus - AM, 69043150",9236397996,01/02/2006,MDS,Google,-59.9432561,-3.0697164
52206802236,Simolândia,5220686,GO,CRAS CASA DAS FAMILIAS,CRAS,"4, 1 - JARDIM BRASIL, Simolândia - GO, 73930000",6234881010,01/06/2006,MDS,Google,-46.574058,-14.4208863
35055000941,Barretos,3505500,SP,Cras II,CRAS,"4, 745 - Clementina, Barretos - SP, 14781354",1733225638,01/05/2006,MDS,Google,-48.56344139999999,-20.5451951
42083020374,Itapema,4208302,SC,CRAS - Centro de Referência de Assistência Social,CRAS,"434, 1000 - Morretes, Itapema - SC, 88220000",4732671481,30/08/2010,MDS,Google,-48.61752190000001,-27.1286236
21113002416,São Luís,2111300,MA,CRAS SÃO RAIMUNDO,CRAS,"45, 24 - CONJUNTO SÃO RAIMUNDO, São Luís - MA, 65058230",98988650295,01/10/2005,MDS,Google,-44.231696,-2.5940825
15063011582,Salvaterra,1506302,PA,Dulcinéia Macedo de Carvalho,CRAS,"4ª rua, 254 - Centro, Salvaterra - PA, 68860000",91991153738,06/06/2008,MDS,Google,-48.5173294,-0.7307479
51056000779,Matupá,5105606,MT,CASA DA FAMILIA,CRAS,"5, 102 - UNIÃO, Matupá - MT, 78525000",6635952152,01/03/2004,MDS,Google,-54.9285745,-10.1659421
35439001823,Rio Claro,3543907,SP,CRAS - Região Bom Sucesso,CRAS,"5, 1201 - Bom Retiro, Rio Claro - SP, 13503615",1935313243,01/03/2007,MDS,Google,-46.64070599999999,-23.5256699
26130000046,São Bento do Una,2613008,PE,CRAS ANTONIO MATIAS,CRAS,"5, 21 - IRAQUE, São Bento do Una - PE, 55370000",8137353254,01/10/2005,MDS,Google,-36.4431999,-8.523630599999999
35120002046,Colina,3512001,SP,CRAS (Centro de Referencia de Assistência Social),CRAS,"5, 310 - Cohab I, Colina - SP, 14770000",1733411915,01/09/2005,MDS,Google,-48.0155829,-23.0230388
33063030330,Volta Redonda,3306305,RJ,CRAS Roma II,CRAS,"5, 36 - ROMA II, Volta Redonda - RJ, 27180000",2433206655,12/07/2007,MDS,Google,-44.1315391,-22.5261438
52214020594,Trindade,5221403,GO,CRAS VILA PAI ETERNO,CRAS,"50, 481 - VILA PADRE ETERNO, Trindade - GO, 75380000",6235062783,16/06/2010,MDS,Google,-49.4045875,-16.6294829
52156002296,Padre Bernardo,5215603,GO,CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL,CRAS,"55 quadra 22 lote 13/19, 0 - SETOR LESTE, Padre Bernardo - GO, 73700000",6136331891,01/10/2004,MDS,Google,-48.2717067,-15.1689424
42012038932,Antônio Carlos,4201208,SC,CRAS,CRAS,"6 de novembro, 84 - Centro, Antônio Carlos - SC, 88180000",4832728677,30/01/2018,MDS,Google,-48.7677856,-27.5189714
35174030339,Guaíra,3517406,SP,CRAS 3 - CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL,CRAS,"6, 1085 - CENTRO, Guaíra - SP, 14790000",1733315689,20/03/2010,MDS,Google,-48.312419,-20.3200638
52042030907,Cachoeira de Goiás,5204201,GO,CRAS,CRAS,"6, 115 - Centro, Cachoeira de Goiás - GO, 76125000",6436761292,01/11/2010,MDS,Google,-50.72089889999999,-16.7420576
31118004503,Canápolis,3111804,MG,CRAS Centro de Referência da Assistência Social de Canápolis,CRAS,"6, 360 - centro, Canápolis - MG, 38380000",3432663532,13/04/2009,MDS,Google,-49.2037886,-18.7237564
22110020382,Teresina,2211001,PI,CRAS SUL III,CRAS,"63, 2050 - PROMORAR, Teresina - PI, 64027140",8632205405,12/04/2010,MDS,Google,-42.7908029,-5.1541462
51034020699,Cuiabá,5103403,MT,CRAS CPA,CRAS,"67, 47 - CPA III St I, Cuiabá - MT, 78058470",6536467167,14/07/2010,MDS,Google,-56.0465128,-15.5673079
52222002188,Vila Boa,5222203,GO,CRAS - VILA BOA,CRAS,"7 DE SETEMBRO QD 11,    LT 04, 4 - JARDIM NOVA AURORA, Vila Boa - GO, 73825000",6134661143,01/07/2004,MDS,Google,-48.2556157,-18.0601135
21046005094,Governador Eugênio Barros,2104602,MA,CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL,CRAS,"7 DE SETEMBRO, 0 - CENTRO, Governador Eugênio Barros - MA, 65780000",9935641207,01/06/2008,MDS,Google,-44.0579882,-5.3912162
51034500729,Denise,5103452,MT,CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,CRAS,"7 DE SETEMBRO, 378 - CENTRO, Denise - MT, 78380000",6533421854,01/04/2006,MDS,Google,-57.048794,-14.7288037
43008001126,Antônio Prado,4300802,RS,CRAS DORVALINO AFONSO DE NALE,CRAS,"7 DE SETEMBRO, 976 - FÁTIMA, Antônio Prado - RS, 95250000",5432934091,01/06/2006,MDS,Google,-51.2711178,-28.8455226
17163002319,Pau D'Arco,1716307,TO,CRAS CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL DE PAU D ARCO,CRAS,"7 de Setembro, 0 - Centro, Pau D'Arco - TO, 77785000",6334251225,01/09/2006,MDS,Google,NA,NA
35073006664,Boracéia,3507308,SP,CRAS Um lugar de refazer história,CRAS,"7 de maio, 210 - Centro, Boracéia - SP, 17270000",1432959100,01/10/2007,MDS,Google,-48.7795326,-22.1953391
33063030326,Volta Redonda,3306305,RJ,CRAS Padre Josimo,CRAS,"7, 101 - Padre Josimo, Volta Redonda - RJ, 27273750",2433383694,10/03/2000,MDS,Google,-44.1422657,-22.5122346
23097001183,Pacatuba,2309706,CE,CRAS ANA GOMES DA SILVA,CRAS,"71, 776 - Conjunto Carlos Jereissati II, Pacatuba - CE, 61800000",8533451170,01/07/2005,MDS,Google,-38.6188955,-3.881963
43016004251,Bagé,4301602,RS,CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL PRADO VELHO,CRAS,"738, 140 - PRADO VELHO, Bagé - RS, 96400000",5332475730,01/03/2004,MDS,Google,-54.0636684,-31.3307835
33063003445,Volta Redonda,3306305,RJ,CRAS Rústico,CRAS,"78, 142 - RÚSTICO, Volta Redonda - RJ, 27264290",2433394279,01/05/2005,MDS,Google,-44.1132594,-22.5225866
13026002579,Manaus,1302603,AM,CRAS ALFREDO NASCIMENTO,CRAS,"8, 13 - ALFREDO NASCIMENTO, Manaus - AM, 69099435",9236464857,01/03/2007,MDS,Google,-59.9533735,-3.0150495
52218503281,Valparaíso de Goiás,5221858,GO,CRAS - CÉU AZUL,CRAS,"80 Quadra 164, 17 - JARDIM CÉU AZUL, Valparaíso de Goiás - GO, 72871080",6136247626,01/06/2004,MDS,Google,-48.02055,-16.0595661
21113002419,São Luís,2111300,MA,CRAS  VINHAIS,CRAS,"81 AREA INSTITUCIONAL, 15 - VINHAIS, São Luís - MA, 65074300",9888650308,02/05/2010,MDS,Google,-44.2548442,-2.522606
42083039175,Itapema,4208302,SC,CRAS II,CRAS,"816A, 160 - Casa Branca, Itapema - SC, 88220000",4732671465,24/04/2019,MDS,Google,-48.6287862,-27.087795
52125004842,Luziânia,5212501,GO,CRAS JARDIM INGÁ,CRAS,"9 DE JULHO S/N AREA ESPECIAL, 5 - JARDIM INGÁ, Luziânia - GO, 72850240",6139691050,01/03/2009,MDS,Google,-47.9561115,-16.1444316
15024006467,Castanhal,1502400,PA,CRAS ANTONIO ARISTOTELES SOARES BEZERRA,CRAS,"9 de novembro, 0 - Pantanal, Castanhal - PA, 68740000",91988861003,01/03/2007,MDS,Google,-47.9458457,-1.3149969
51002010358,Água Boa,5100201,MT,CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,CRAS,"9, 1070 - CENTRO, Água Boa - MT, 78635000",6634683661,20/01/2005,MDS,Google,-52.1580553,-14.0583348
23037001340,Caucaia,2303709,CE,CRAS PARQUE DAS NAÇÕES,CRAS,"9, 130 - Novo São Miguel, Caucaia - CE, 61645090",8532852248,01/05/2004,MDS,Google,-38.6119969,-3.7525818
35467004293,Santa Gertrudes,3546702,SP,CRAS SANTA GERTRUDES,CRAS,"9, 2 - JD INDAIA 3, Santa Gertrudes - SP, 13510000",1935453754,01/05/2006,MDS,Google,-47.5327594,-22.4525885
35343006346,Orlândia,3534302,SP,CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL MARIA EUNICE SEGATTO,CRAS,"9, 479 - Centro, Orlândia - SP, 14620000",1638208170,01/07/2008,MDS,Google,-47.8896757,-20.7206967
51048036267,Jaciara,5104807,MT,CRAS VANDICLEI BISPO DE SOUZA,CRAS,"9, 50 - ZÉ ARAÇA, Jaciara - MT, 78820000",6634615860,20/09/2012,MDS,Google,-54.9528079,-15.9616214
41252006017,São Jorge d'Oeste,4125209,PR,CRAS - CENTRO DE  REFERENCIA DE ASSISTENCIA SOCIAL - CASA DAS FAMILIAS DE SÃO JO,CRAS,"A STA CATARINA, 697 - CENTRO, São Jorge d'Oeste - PR, 85575000",4635342365,01/02/2008,MDS,Google,-52.915544,-25.7089498
28036020431,Laranjeiras,2803609,SE,CRAS ÂNGELA MARIA DE CARVALHO LIMA BOMFIM,CRAS,"A, 0 - CENTRO, Laranjeiras - SE, 49170000",7932813468,03/12/2010,MDS,Google,-37.1666477,-10.8030086
29107020484,Euclides da Cunha,2910701,BA,CRAS - CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,CRAS,"A, 0 - NOSSA SENHORA DA CONCEIÇÃO, Euclides da Cunha - BA, 48500000",7532711135,10/08/2010,MDS,Google,-39.0132612,-10.5070897
29148038138,Itabuna,2914802,BA,CRAS CEU,CRAS,"A, 0 - Sinval Palmeiras, Itabuna - BA, 45609220",7336163425,28/07/2014,MDS,Google,-39.3110597,-14.8203481
33004034285,Barra Mansa,3300407,RJ,CRAS MORADA VERDE,CRAS,"A, 78 - MORADA VERDE, Barra Mansa - RJ, 27350390",2433283951,01/01/2011,MDS,Google,-44.19765100000001,-22.5041995
16000534901,Serra do Navio,1600055,AP,CRAS PARCEIRO DA CIDADANIA,CRAS,"A-1, 0 - VILA PRIMÁRIA, Serra do Navio - AP, 68948000",96984074956,01/12/2011,MDS,Google,-52.2762322,1.63482
11012003504,Ministro Andreazza,1101203,RO,CRAS CASA DAS FAMILIAS,CRAS,"A-3, 6281 - PROJETO HABITACIONAL PLANTE UMA ARVORE, Ministro Andreazza - RO, 76919000",6934482232,01/07/2006,MDS,Google,-61.509738,-11.0766579
41058000182,Colombo,4105805,PR,CRAS MARACANÃ,CRAS,"ABEL SCUISSIATO, 40 - MARACANÃ, Colombo - PR, 83408280",4136633966,15/05/2007,MDS,Google,-49.1861004,-25.3656158
25076005007,Juarez Távora,2507606,PB,CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL,CRAS,"ABILIO DOMINGOS, 0 - CENTRO, Juarez Távora - PB, 58387000",8332671072,01/06/2008,MDS,Google,-35.5885479,-7.1747127
28001003870,Amparo de São Francisco,2800100,SE,CRAS José Correia dos Santos,CRAS,"ABRAAO FREIRE, 0 - centro, Amparo de São Francisco - SE, 49920000",7933611012,01/08/2005,MDS,Google,-36.928336,-10.1342494
35562038094,Valinhos,3556206,SP,CRAS FIGUEIRAS,CRAS,"ABRAHÃO MARTINI, 51 - JARDIM DAS FIGUEIRAS, Valinhos - SP, 13275615",1938693313,25/08/2014,MDS,Google,-46.9790847,-22.9857013
52215031141,Turvânia,5221502,GO,CRAS Dorcelina Rodrigues da Silva,CRAS,"ABRAO DR, 10 - PALMARES, Turvânia - GO, 76110000",6436821271,04/11/2010,MDS,Google,-50.1282512,-16.6095486
22075004463,Palmeirais,2207504,PI,CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL,CRAS,"ABRIGO DOS INUDADOS, 0 - CENTRO, Palmeirais - PI, 64420000",86995676848,01/08/2005,MDS,Google,-43.0622069,-5.9763619
